lea_name,lea_id,state,year,homeschool_students
West Fork School District,514010,ARKANSAS,2018-19,86.0
West Fork School District,514010,ARKANSAS,2017-18,74.0
Watson Chapel School District,513930,ARKANSAS,2022-23,69.0
West Memphis School District,508040,ARKANSAS,2018-19,93.0
Watson Chapel School District,513930,ARKANSAS,2021-22,74.0
Watson Chapel School District,513930,ARKANSAS,2019-20,46.0
Watson Chapel School District,513930,ARKANSAS,2018-19,63.0
Watson Chapel School District,513930,ARKANSAS,2017-18,62.0
Warren School District,500006,ARKANSAS,2022-23,66.0
Warren School District,500006,ARKANSAS,2021-22,69.0
Warren School District,500006,ARKANSAS,2020-21,63.0
Warren School District,500006,ARKANSAS,2019-20,76.0
Warren School District,500006,ARKANSAS,2018-19,73.0
Watson Chapel School District,513930,ARKANSAS,2020-21,55.0
Westside School Dist(Johnson),514020,ARKANSAS,2021-22,47.0
West Memphis School District,508040,ARKANSAS,2019-20,98.0
West Memphis School District,508040,ARKANSAS,2021-22,117.0
Westside Cons. School District,504020,ARKANSAS,2019-20,103.0
Westside Cons. School District,504020,ARKANSAS,2018-19,91.0
Westside Cons. School District,504020,ARKANSAS,2017-18,92.0
Westside Cons. Sch Dist(Craigh,504020,ARKANSAS,2022-23,122.0
Westside Cons. Sch Dist(Craigh,504020,ARKANSAS,2021-22,151.0
Western Yell Co. School Dist.,500041,ARKANSAS,2022-23,22.0
Western Yell Co. School Dist.,500041,ARKANSAS,2021-22,17.0
Western Yell Co. School Dist.,500041,ARKANSAS,2020-21,22.0
West Memphis School District,508040,ARKANSAS,2020-21,99.0
Western Yell Co. School Dist.,500041,ARKANSAS,2019-20,8.0
Western Yell Co. School Dist.,500041,ARKANSAS,2017-18,4.0
West Side School District,514040,ARKANSAS,2020-21,82.0
West Side School District,514040,ARKANSAS,2019-20,54.0
West Side School District,514040,ARKANSAS,2018-19,52.0
West Side School District,514040,ARKANSAS,2017-18,38.0
West Side School Dist(Cleburne),514040,ARKANSAS,2022-23,84.0
West Side School Dist(Cleburne),514040,ARKANSAS,2021-22,77.0
West Memphis School District,508040,ARKANSAS,2022-23,104.0
Western Yell Co. School Dist.,500041,ARKANSAS,2018-19,10.0
Southside School District,512540,ARKANSAS,2017-18,53.0
South Side School District(Vanburen),512570,ARKANSAS,2022-23,67.0
South Side School District(Vanburen),512570,ARKANSAS,2021-22,45.0
Rector School District,504370,ARKANSAS,2017-18,25.0
Quitman School District,511880,ARKANSAS,2022-23,94.0
Quitman School District,511880,ARKANSAS,2021-22,71.0
Quitman School District,511880,ARKANSAS,2020-21,68.0
Quitman School District,511880,ARKANSAS,2019-20,67.0
Quitman School District,511880,ARKANSAS,2018-19,82.0
Quitman School District,511880,ARKANSAS,2017-18,66.0
Pulaski County Special School District,511850,ARKANSAS,2022-23,1111.0
Rector School District,504370,ARKANSAS,2018-19,30.0
Pulaski County Special School District,511850,ARKANSAS,2021-22,1095.0
Pulaski Co. Spec. School Dist.,511850,ARKANSAS,2019-20,834.0
Pulaski Co. Spec. School Dist.,511850,ARKANSAS,2018-19,889.0
Pulaski Co. Spec. School Dist.,511850,ARKANSAS,2017-18,892.0
Prescott School District,511820,ARKANSAS,2022-23,56.0
Prescott School District,511820,ARKANSAS,2021-22,53.0
Prescott School District,511820,ARKANSAS,2020-21,36.0
Prescott School District,511820,ARKANSAS,2019-20,16.0
Prescott School District,511820,ARKANSAS,2018-19,27.0
Pulaski Co. Spec. School Dist.,511850,ARKANSAS,2020-21,1233.0
Prescott School District,511820,ARKANSAS,2017-18,20.0
Rector School District,504370,ARKANSAS,2019-20,40.0
Rector School District,504370,ARKANSAS,2021-22,31.0
Riverview School District,508400,ARKANSAS,2021-22,105.0
Riverview School District,508400,ARKANSAS,2020-21,102.0
Riverview School District,508400,ARKANSAS,2019-20,98.0
Riverview School District,508400,ARKANSAS,2018-19,113.0
Riverview School District,508400,ARKANSAS,2017-18,84.0
Riverside School District,500012,ARKANSAS,2022-23,46.0
Riverside School District,500012,ARKANSAS,2021-22,47.0
Riverside School District,500012,ARKANSAS,2020-21,54.0
Rector School District,504370,ARKANSAS,2020-21,39.0
Riverside School District,500012,ARKANSAS,2019-20,26.0
Riverside School District,500012,ARKANSAS,2017-18,33.0
Rivercrest School District #57,500045,ARKANSAS,2020-21,41.0
Rivercrest School District #57,500045,ARKANSAS,2019-20,27.0
Rivercrest School District #57,500045,ARKANSAS,2018-19,26.0
Rivercrest School District #57,500045,ARKANSAS,2017-18,17.0
Rivercrest School District,500045,ARKANSAS,2022-23,25.0
Rivercrest School District,500045,ARKANSAS,2021-22,54.0
Rector School District,504370,ARKANSAS,2022-23,38.0
Riverside School District,500012,ARKANSAS,2018-19,41.0
Riverview School District,508400,ARKANSAS,2022-23,99.0
Prairie Grove School District,511760,ARKANSAS,2022-23,173.0
Prairie Grove School District,511760,ARKANSAS,2020-21,183.0
Pine Bluff School District,500026,ARKANSAS,2021-22,84.0
Pine Bluff School District,500026,ARKANSAS,2020-21,67.0
Pine Bluff School District,500026,ARKANSAS,2019-20,51.0
Pine Bluff School District,500026,ARKANSAS,2018-19,43.0
Pine Bluff School District,500026,ARKANSAS,2017-18,23.0
Piggott School District,511370,ARKANSAS,2022-23,36.0
Piggott School District,511370,ARKANSAS,2021-22,40.0
Piggott School District,511370,ARKANSAS,2020-21,41.0
Pine Bluff School District,500026,ARKANSAS,2022-23,67.0
Piggott School District,511370,ARKANSAS,2019-20,27.0
Piggott School District,511370,ARKANSAS,2017-18,40.0
Perryville School District,511340,ARKANSAS,2022-23,42.0
Perryville School District,511340,ARKANSAS,2021-22,36.0
Perryville School District,511340,ARKANSAS,2020-21,40.0
Perryville School District,511340,ARKANSAS,2019-20,25.0
Perryville School District,511340,ARKANSAS,2018-19,29.0
Perryville School District,511340,ARKANSAS,2017-18,30.0
Pea Ridge School District,503030,ARKANSAS,2022-23,210.0
Piggott School District,511370,ARKANSAS,2018-19,38.0
Prairie Grove School District,511760,ARKANSAS,2021-22,181.0
Pocahontas School District,511610,ARKANSAS,2017-18,83.0
Pocahontas School District,511610,ARKANSAS,2019-20,88.0
Prairie Grove School District,511760,ARKANSAS,2019-20,147.0
Prairie Grove School District,511760,ARKANSAS,2018-19,111.0
Prairie Grove School District,511760,ARKANSAS,2017-18,98.0
Poyen School District,511730,ARKANSAS,2022-23,12.0
Poyen School District,511730,ARKANSAS,2021-22,17.0
Poyen School District,511730,ARKANSAS,2020-21,30.0
Poyen School District,511730,ARKANSAS,2019-20,11.0
Poyen School District,511730,ARKANSAS,2018-19,10.0
Pocahontas School District,511610,ARKANSAS,2018-19,90.0
Poyen School District,511730,ARKANSAS,2017-18,8.0
Pottsville School District,511700,ARKANSAS,2021-22,74.0
Pottsville School District,511700,ARKANSAS,2020-21,58.0
Pottsville School District,511700,ARKANSAS,2019-20,36.0
Pottsville School District,511700,ARKANSAS,2018-19,41.0
Pottsville School District,511700,ARKANSAS,2017-18,44.0
Pocahontas School District,511610,ARKANSAS,2022-23,132.0
Pocahontas School District,511610,ARKANSAS,2021-22,128.0
Pocahontas School District,511610,ARKANSAS,2020-21,134.0
Pottsville School District,511700,ARKANSAS,2022-23,78.0
Rogers School District,511970,ARKANSAS,2017-18,798.0
Rogers School District,511970,ARKANSAS,2018-19,778.0
Rogers School District,511970,ARKANSAS,2019-20,882.0
Sloan-Hendrix School District,512480,ARKANSAS,2022-23,71.0
Sloan-Hendrix School District,512480,ARKANSAS,2021-22,66.0
Sloan-Hendrix School Dist.,512480,ARKANSAS,2020-21,52.0
Sloan-Hendrix School Dist.,512480,ARKANSAS,2019-20,25.0
Sloan-Hendrix School Dist.,512480,ARKANSAS,2018-19,16.0
Sloan-Hendrix School Dist.,512480,ARKANSAS,2017-18,27.0
Siloam Springs School District,512450,ARKANSAS,2022-23,560.0
Siloam Springs School District,512450,ARKANSAS,2021-22,553.0
Smackover School District,512510,ARKANSAS,2017-18,35.0
Siloam Springs School District,512450,ARKANSAS,2020-21,536.0
Siloam Springs School District,512450,ARKANSAS,2018-19,319.0
Siloam Springs School District,512450,ARKANSAS,2017-18,335.0
Shirley School District,512420,ARKANSAS,2022-23,64.0
Shirley School District,512420,ARKANSAS,2021-22,51.0
Shirley School District,512420,ARKANSAS,2020-21,46.0
Shirley School District,512420,ARKANSAS,2019-20,41.0
Shirley School District,512420,ARKANSAS,2018-19,49.0
Shirley School District,512420,ARKANSAS,2017-18,54.0
Siloam Springs School District,512450,ARKANSAS,2019-20,352.0
Sheridan School District,500015,ARKANSAS,2022-23,245.0
Smackover School District,512510,ARKANSAS,2018-19,36.0
Smackover School District,512510,ARKANSAS,2020-21,69.0
South Side School District,512570,ARKANSAS,2020-21,45.0
South Side School District,512570,ARKANSAS,2019-20,28.0
South Side School District,512570,ARKANSAS,2018-19,22.0
South Side School District,512570,ARKANSAS,2017-18,26.0
South Pike County School District,510320,ARKANSAS,2022-23,28.0
South Pike County School District,510320,ARKANSAS,2021-22,43.0
South Pike County School District,510320,ARKANSAS,2020-21,39.0
South Pike County School District,510320,ARKANSAS,2019-20,21.0
Smackover School District,512510,ARKANSAS,2019-20,38.0
South Pike County School District,510320,ARKANSAS,2018-19,27.0
South Conway County School District,512520,ARKANSAS,2022-23,144.0
South Conway County School District,512520,ARKANSAS,2021-22,150.0
So. Conway Co. School District,512520,ARKANSAS,2020-21,147.0
So. Conway Co. School District,512520,ARKANSAS,2019-20,96.0
So. Conway Co. School District,512520,ARKANSAS,2018-19,83.0
So. Conway Co. School District,512520,ARKANSAS,2017-18,63.0
Smackover-Norphlet School District,512510,ARKANSAS,2022-23,65.0
Smackover-Norphlet School District,512510,ARKANSAS,2021-22,59.0
South Pike County School District,510320,ARKANSAS,2017-18,33.0
Sheridan School District,500015,ARKANSAS,2021-22,260.0
Sheridan School District,500015,ARKANSAS,2020-21,270.0
Sheridan School District,500015,ARKANSAS,2019-20,172.0
Salem School District,512090,ARKANSAS,2019-20,64.0
Salem School District,512090,ARKANSAS,2018-19,75.0
Salem School District,512090,ARKANSAS,2017-18,71.0
Russellville School District,512060,ARKANSAS,2022-23,255.0
Russellville School District,512060,ARKANSAS,2021-22,264.0
Russellville School District,512060,ARKANSAS,2020-21,251.0
Russellville School District,512060,ARKANSAS,2019-20,197.0
Russellville School District,512060,ARKANSAS,2018-19,216.0
Salem School District,512090,ARKANSAS,2020-21,83.0
Russellville School District,512060,ARKANSAS,2017-18,214.0
Rose Bud School District,512000,ARKANSAS,2021-22,117.0
Rose Bud School District,512000,ARKANSAS,2020-21,92.0
Rose Bud School District,512000,ARKANSAS,2019-20,62.0
Rose Bud School District,512000,ARKANSAS,2018-19,63.0
Rose Bud School District,512000,ARKANSAS,2017-18,64.0
Rogers School District,511970,ARKANSAS,2022-23,943.0
Rogers School District,511970,ARKANSAS,2021-22,918.0
Rogers School District,511970,ARKANSAS,2020-21,1044.0
Rose Bud School District,512000,ARKANSAS,2022-23,98.0
Salem School District,512090,ARKANSAS,2021-22,90.0
Salem School District,512090,ARKANSAS,2022-23,82.0
Scranton School District,512180,ARKANSAS,2017-18,8.0
Sheridan School District,500015,ARKANSAS,2018-19,208.0
Sheridan School District,500015,ARKANSAS,2017-18,208.0
Searcy School District,512210,ARKANSAS,2022-23,557.0
Searcy School District,512210,ARKANSAS,2021-22,538.0
Searcy School District,512210,ARKANSAS,2020-21,555.0
Searcy School District,512210,ARKANSAS,2019-20,458.0
Searcy School District,512210,ARKANSAS,2018-19,470.0
Searcy School District,512210,ARKANSAS,2017-18,380.0
Searcy County School District,509480,ARKANSAS,2022-23,190.0
Searcy County School District,509480,ARKANSAS,2021-22,174.0
Searcy County School District,509480,ARKANSAS,2020-21,184.0
Searcy County School District,509480,ARKANSAS,2019-20,143.0
Searcy County School District,509480,ARKANSAS,2018-19,156.0
Searcy County School District,509480,ARKANSAS,2017-18,147.0
Scranton School District,512180,ARKANSAS,2022-23,13.0
Scranton School District,512180,ARKANSAS,2021-22,5.0
Scranton School District,512180,ARKANSAS,2020-21,5.0
Scranton School District,512180,ARKANSAS,2019-20,4.0
Scranton School District,512180,ARKANSAS,2018-19,7.0
Pea Ridge School District,503030,ARKANSAS,2020-21,170.0
Junction City School District,508340,ARKANSAS,2021-22,8.0
White Co. Central School Dist.,504170,ARKANSAS,2018-19,42.0
Junction City School District,508340,ARKANSAS,2019-20,12.0
Cleveland County School District,500067,ARKANSAS,2022-23,51.0
Cleveland County School District,500067,ARKANSAS,2021-22,45.0
Cleveland County School Dist.,500067,ARKANSAS,2020-21,55.0
Cleveland County School Dist.,500067,ARKANSAS,2019-20,57.0
Cleveland County School Dist.,500067,ARKANSAS,2018-19,48.0
Cleveland County School Dist.,500067,ARKANSAS,2017-18,47.0
Clarksville School District,504380,ARKANSAS,2022-23,120.0
Clarksville School District,504380,ARKANSAS,2021-22,143.0
Clinton School District,504410,ARKANSAS,2017-18,94.0
Clarksville School District,504380,ARKANSAS,2020-21,155.0
Clarksville School District,504380,ARKANSAS,2018-19,123.0
Clarksville School District,504380,ARKANSAS,2017-18,137.0
Clarendon School District,504350,ARKANSAS,2022-23,27.0
Clarendon School District,504350,ARKANSAS,2021-22,26.0
Clarendon School District,504350,ARKANSAS,2020-21,18.0
Clarendon School District,504350,ARKANSAS,2019-20,14.0
Clarendon School District,504350,ARKANSAS,2018-19,12.0
Clarendon School District,504350,ARKANSAS,2017-18,18.0
Clarksville School District,504380,ARKANSAS,2019-20,126.0
Charleston School District,504200,ARKANSAS,2022-23,46.0
Clinton School District,504410,ARKANSAS,2018-19,100.0
Clinton School District,504410,ARKANSAS,2020-21,181.0
Corning School District,500009,ARKANSAS,2020-21,56.0
Corning School District,500009,ARKANSAS,2019-20,33.0
Corning School District,500009,ARKANSAS,2018-19,31.0
Corning School District,500009,ARKANSAS,2017-18,30.0
Conway School District,504590,ARKANSAS,2022-23,780.0
Conway School District,504590,ARKANSAS,2021-22,828.0
Conway School District,504590,ARKANSAS,2020-21,800.0
Conway School District,504590,ARKANSAS,2019-20,581.0
Clinton School District,504410,ARKANSAS,2019-20,135.0
Conway School District,504590,ARKANSAS,2018-19,601.0
Concord School District,504560,ARKANSAS,2022-23,56.0
Concord School District,504560,ARKANSAS,2021-22,62.0
Concord School District,504560,ARKANSAS,2020-21,71.0
Concord School District,504560,ARKANSAS,2019-20,78.0
Concord School District,504560,ARKANSAS,2018-19,67.0
Concord School District,504560,ARKANSAS,2017-18,61.0
Clinton School District,504410,ARKANSAS,2022-23,171.0
Clinton School District,504410,ARKANSAS,2021-22,164.0
Conway School District,504590,ARKANSAS,2017-18,562.0
Corning School District,500009,ARKANSAS,2021-22,69.0
Charleston School District,504200,ARKANSAS,2021-22,38.0
Charleston School District,504200,ARKANSAS,2019-20,29.0
Cave City School District,504050,ARKANSAS,2020-21,79.0
Cave City School District,504050,ARKANSAS,2019-20,66.0
Cave City School District,504050,ARKANSAS,2018-19,70.0
Cave City School District,504050,ARKANSAS,2017-18,79.0
Carlisle School District,503960,ARKANSAS,2022-23,33.0
Carlisle School District,503960,ARKANSAS,2021-22,43.0
Carlisle School District,503960,ARKANSAS,2020-21,41.0
Carlisle School District,503960,ARKANSAS,2019-20,34.0
Cave City School District,504050,ARKANSAS,2021-22,137.0
Carlisle School District,503960,ARKANSAS,2018-19,50.0
Camden Fairview School District,506060,ARKANSAS,2022-23,108.0
Camden Fairview School District,506060,ARKANSAS,2021-22,136.0
Camden Fairview School Dist.,506060,ARKANSAS,2020-21,112.0
Camden Fairview School Dist.,506060,ARKANSAS,2019-20,83.0
Camden Fairview School Dist.,506060,ARKANSAS,2018-19,97.0
Camden Fairview School Dist.,506060,ARKANSAS,2017-18,71.0
Calico Rock School District,503840,ARKANSAS,2022-23,52.0
Calico Rock School District,503840,ARKANSAS,2021-22,31.0
Carlisle School District,503960,ARKANSAS,2017-18,39.0
Charleston School District,504200,ARKANSAS,2020-21,47.0
Cave City School District,504050,ARKANSAS,2022-23,147.0
Cedar Ridge School District,500070,ARKANSAS,2018-19,61.0
Charleston School District,504200,ARKANSAS,2018-19,39.0
Charleston School District,504200,ARKANSAS,2017-18,22.0
Centerpoint School District,506690,ARKANSAS,2022-23,85.0
Centerpoint School District,506690,ARKANSAS,2021-22,70.0
Centerpoint School District,506690,ARKANSAS,2020-21,64.0
Centerpoint School District,506690,ARKANSAS,2019-20,42.0
Centerpoint School District,506690,ARKANSAS,2018-19,53.0
Centerpoint School District,506690,ARKANSAS,2017-18,49.0
Cedar Ridge School District,500070,ARKANSAS,2017-18,39.0
Cedarville School District,504080,ARKANSAS,2022-23,112.0
Cedarville School District,504080,ARKANSAS,2020-21,94.0
Cedarville School District,504080,ARKANSAS,2019-20,51.0
Cedarville School District,504080,ARKANSAS,2018-19,46.0
Cedarville School District,504080,ARKANSAS,2017-18,36.0
Cedar Ridge School District,500070,ARKANSAS,2022-23,88.0
Cedar Ridge School District,500070,ARKANSAS,2021-22,107.0
Cedar Ridge School District,500070,ARKANSAS,2020-21,73.0
Cedar Ridge School District,500070,ARKANSAS,2019-20,50.0
Cedarville School District,504080,ARKANSAS,2021-22,90.0
